Sample_ID,PC1,PC2,PC3,ethnicity
HG04158,-7.319250222698707,-0.15065035751327174,-8.28911767568632,South Asian
HG04159,-7.082569542394729,-1.4684245462862213,-8.159273194157645,South Asian
HG04161,-7.329701392402831,0.6875190053743611,-9.924803504734994,South Asian
HG04162,-6.97089007214735,-0.7068647353916955,-8.82948037997242,South Asian
HG04164,-5.377419560331923,-0.34741777246748,-8.30271953048284,South Asian
HG04171,-6.2208238402995475,0.21005067580064005,-9.74341899648123,South Asian
HG04173,-6.961385154805401,-1.589415992611369,-9.462534628165141,South Asian
HG04176,-7.063386943816217,-0.2416810354189757,-8.649948146993445,South Asian
HG04177,-8.403980214873798,0.26739894341934256,-9.050760152385921,South Asian
HG04180,-6.501242665635725,-1.3876124283064832,-8.475185249508828,South Asian
HG04182,-7.197393727053434,-0.2037288943504497,-9.276328725701893,South Asian
HG04183,-7.096627990619271,0.5732455888088188,-8.580880985337927,South Asian
HG04185,-5.997928390218093,-1.3542051398372947,-9.904114576400532,South Asian
HG04186,-6.9207593968961945,-1.2179764464311837,-10.605275148026799,South Asian
HG04188,-7.100969815693803,-1.7644996082992603,-7.726146391325106,South Asian
HG04189,-6.992478978298034,-0.40388604919933857,-8.53791338854179,South Asian
HG04194,-6.22487439004775,-0.09070580566906565,-8.882758615395849,South Asian
HG04195,-6.566753224476684,-0.454214477093797,-9.238385783605304,South Asian
HG04198,-5.448170437711068,-2.64230093088529,-10.42455492998581,South Asian
HG04200,-6.495220761220202,-2.51027895168265,-9.255816890527104,South Asian
HG04202,-5.616622845339635,-1.741467840800302,-10.91025050859686,South Asian
HG04206,-5.753437079021034,-3.474924297124302,-9.600865356107674,South Asian
HG04209,-6.668981022608416,-2.3525333605466847,-10.394611543867368,South Asian
HG04210,-6.340224753935654,-1.9803109980359859,-10.125710865115957,South Asian
HG04211,-6.893746646787561,-2.839187390178089,-8.864435806100046,South Asian
HG04212,-6.4547353294890835,-2.89475353604235,-10.286817714420017,South Asian
HG04214,-5.43908913651106,-4.176084596728781,-9.037686782579064,South Asian
HG04216,-5.495743288035122,-2.024840783645542,-9.926886596518438,South Asian
HG04219,-5.62804691386625,-2.2161701655371027,-10.003308109329467,South Asian
HG04222,-5.817664182743705,-1.0774563849257082,-10.703747178606246,South Asian
HG04225,-6.486737615938671,-2.810209757084122,-9.851580001952383,South Asian
HG04227,-5.9695288636629655,-1.4466677275002016,-11.572125359774393,South Asian
HG04229,-6.273431659366503,-1.7513438589033188,-9.710866586839465,South Asian
HG04235,-7.310070478309568,-3.7139496854376945,-9.257280182353762,South Asian
HG04238,-7.6102565161352995,-1.0056533114449357,-10.012147505271386,South Asian
HG04239,-5.0459546511294855,-1.5872876838126435,-10.662419192658591,South Asian
NA06984,-7.7166990149259815,-14.420473268558863,2.8375775034091952,European
NA06985,-7.978772304636555,-12.974415138407098,2.94210481285913,European
NA06986,-6.1361297517909135,-14.567552537190318,3.055368724664161,European
NA06989,-7.398195379702742,-13.69003942457387,2.0648895755902386,European
NA06994,-6.9663403944563225,-13.99458857515026,3.9148579330532995,European
NA07000,-6.346262924753583,-14.715884875734044,3.1849521529696596,European
NA07037,-6.204919513050949,-14.508523961653237,2.7066884079009705,European
NA07048,-6.267840911118873,-14.844461400217345,2.64401641133884,European
NA07051,-8.185345219752111,-14.095755686627408,2.361666007649439,European
NA07056,-6.660872598187156,-14.198371648340391,2.183098183935177,European
NA07347,-7.72743497861957,-14.135934888649563,2.7512993211375183,European
NA07357,-8.056654653471442,-13.098250498584045,2.366033501901142,European
NA10847,-5.906290973803704,-13.96837657724481,1.9968561092858987,European
NA10851,-6.492400092856368,-13.736696160185113,2.0121031927606823,European
NA11829,-8.321081915789996,-14.166924740047913,2.484215546223904,European
NA11831,-7.017850318946946,-13.412576066174786,3.2937823713047756,European
NA11832,-7.709708388350148,-13.605219542360286,2.099704926082329,European
NA11840,-7.436698553429841,-13.574731723253308,2.9412449160672223,European
NA11843,-6.22884084337008,-13.155389461177728,2.579431817968887,European
NA11881,-6.9333375681517415,-14.650369093503192,3.373663486060546,European
NA11892,-7.403800384968125,-13.66506898114546,1.634824396179849,European
NA11893,-7.385733301259833,-14.191330086302639,1.7477420991917751,European
NA11894,-7.069733431024398,-13.86770905767143,2.5560390807302413,European
NA11918,-6.9718062178851685,-12.990630475152825,3.445702753659454,European
NA11919,-7.206241836844992,-14.187198207289137,1.941753722110311,European
NA11920,-7.825392574929222,-14.479573938805732,2.6798737147384792,European
NA11930,-7.188276723039172,-14.048127363386332,2.6805872525697274,European
NA11931,-7.483121082844277,-14.104601601663358,3.334149175107041,European
NA11932,-7.399030764065953,-14.301336855435634,2.752665952709686,European
NA11933,-7.70772259356166,-14.418774487790962,1.3124296636645427,European
NA11992,-6.772407887093931,-14.617829253857977,3.3325225278125643,European
NA11994,-7.442593998735266,-13.035103732779946,2.7221888825175786,European
NA11995,-6.722026840580722,-14.315357451756423,1.6402767554153272,European
NA12003,-6.603751583644805,-13.26752696812599,3.2959729460864287,European
NA12004,-6.68079698796284,-12.905764196161881,3.014534872924654,European
NA12005,-6.9546723639612225,-13.659723871800123,2.4793384403379437,European
NA12006,-6.70590362782329,-13.363862481449788,1.7000884494184245,European
NA12043,-6.556806508803135,-13.244151703163713,2.187129208445768,European
NA12044,-6.835399052369048,-14.6805252680565,2.2829557827648665,European
NA12045,-7.0966826655605715,-13.56935561479189,3.3714282807482183,European
NA12046,-7.508227857741891,-13.892887379281515,3.0342607424133834,European
NA12058,-6.849783943957077,-14.051867730147968,3.354253926527632,European
NA12144,-7.288727046920799,-12.99123599619926,2.374770532067591,European
NA12155,-6.180796108176507,-13.694158125172091,2.6366990185065977,European
NA12156,-7.660933780292688,-13.318857227932638,4.179565674549832,European
NA12234,-7.401438944955632,-13.529967695755724,2.468786862738974,European
NA12249,-7.578557792967151,-14.728512506160904,2.5216532350043375,European
NA12273,-7.0342464471020145,-13.99121609253789,2.0588857313373503,European
NA12275,-6.818857849453409,-14.285179747060969,4.0367213898678616,European
NA12282,-7.954273559377654,-13.982328492542443,3.8017084110771813,European
NA12283,-7.132153656942943,-14.015164839654348,2.6649799817675106,European
NA12286,-6.8723388500006335,-13.499492448819922,3.064599606289434,European
NA12340,-6.117359094810634,-13.737628618052883,1.3373404584466169,European
NA12341,-6.225521593280395,-14.346867134030253,2.2744335876465565,European
NA12342,-8.170409186395743,-15.407896744378919,2.551801305940963,European
NA12348,-6.368684083294578,-14.018717124651829,2.6774830760014217,European
NA12383,-7.395102156043349,-15.298463745278436,3.735003776834476,European
NA12400,-7.173787847043508,-14.936370042450392,2.0936617438034615,European
NA12413,-8.147097225567823,-13.486291596927856,3.66517595746169,European
NA12414,-6.620036594868338,-13.902831771855602,2.338763944918933,European
NA12489,-7.299627282667936,-14.53306988383538,3.0275504422340305,European
NA12546,-8.839084653339311,-13.567300763804123,3.533654447842542,European
NA12716,-6.266255818854472,-14.601054724777928,3.3866795603138655,European
NA12717,-7.588204693582026,-13.671360131724482,1.580398107729525,European
NA12718,-7.775530147735788,-14.482424368859132,1.9628459002395753,European
NA12748,-7.657712375250341,-12.763730905859202,3.1183287976826164,European
NA12749,-7.777430212403115,-13.549468027973333,2.687013550075771,European
NA12750,-6.400672419714423,-13.347059194985333,3.2341068675770464,European
NA12760,-6.690043635800856,-13.131945392655254,2.260287139563397,European
NA12761,-7.635137048249906,-13.470806089176202,3.0988204878019756,European
NA12762,-6.191415569863042,-14.394657660810408,2.8503258651332484,European
NA12763,-6.791771349951299,-14.140774663635977,2.7257593792291352,European
NA12775,-8.011724320402314,-13.892000752759301,2.546955713278622,European
NA12776,-7.009482126105213,-13.435316813832797,2.3765899417504506,European
NA12777,-7.125319139881883,-13.89972413280954,1.6649512896827479,European
NA12778,-7.652809671412912,-13.947606293013129,2.72535074155653,European
NA12812,-7.219697688704071,-13.593420001544175,2.057943875857462,European
NA12813,-6.856569830309262,-14.27808069746369,3.2613320417307956,European
NA12814,-7.567959720756802,-14.868757336235149,2.7912677572102007,European
NA12815,-7.881702452867967,-13.324365673462173,2.558979372977123,European
NA12827,-7.672390127414661,-13.441759865339607,2.7793108269548914,European
NA12828,-7.5708933955573,-14.279825288677475,2.530804224589748,European
NA12829,-7.951610808327114,-13.79955327042017,2.568330577812658,European
NA12830,-6.888142764852726,-14.009949857537869,2.9989987052118576,European
NA12842,-7.988537381554344,-13.720776935686407,2.1180672713949167,European
NA12843,-6.976851907992517,-13.450269837253206,2.1746750305532085,European
NA12872,-7.960887202694271,-12.601314119476399,2.1353865041863527,European
NA12873,-7.501296056391222,-14.041225303060768,3.45733689769789,European
NA12874,-6.600979084933817,-13.775024667972342,2.26310857334855,European
NA12878,-6.933420183121486,-13.930565774102254,3.5389981126829126,European
NA12890,-7.706495327635772,-13.540141804615045,3.071367765395111,European
NA18486,21.984176211012254,1.7320762643375984,0.6401654568661751,African
NA18488,21.648848722869374,2.8140479983677746,1.6897635524626937,African
NA18489,22.491356787398825,2.288607637298362,2.241380835262896,African
NA18498,21.961801083936656,2.747482127733697,0.7106229008993453,African
NA18499,21.744877146033794,3.597282385093118,0.729562385055339,African
NA18501,20.67852538733957,2.4388717909997957,1.3926053774341973,African
NA18502,21.71420235811917,1.7464409149444005,1.281155983702105,African
NA18504,21.852825206859023,2.4664072850984375,1.4739235710324263,African
NA18505,21.91195430024734,1.8015136917713759,1.617394012120309,African
NA18507,21.305615640448263,1.5040692242680516,0.46034806874203815,African
NA18508,21.61815892719988,2.1562361952766276,0.7652721593786964,African
NA18510,21.274511146235266,2.824517379943641,0.6819251752445596,African
NA18511,20.888797503433047,3.170839951151586,0.3836860366462257,African
NA18516,21.666770389732484,1.9371287092574445,1.5425867296783298,African
NA18517,21.590969970924107,2.6466698443171244,0.8473686765707206,African
NA18519,21.08242422709405,1.8911712442172532,0.5454255452252166,African
NA18520,21.747214468669345,3.66727107370119,0.7089723466818937,African
NA18522,21.7133964048861,2.031880855885912,0.5368122834487827,African
NA18523,21.02723593806433,1.6490815691011826,1.7760858339173224,African
NA18525,-10.142378178099872,17.556938896749255,2.1482559486523023,East Asian
NA18526,-10.047012815081672,17.337034245871518,2.3899114123907075,East Asian
NA18528,-9.214231457718858,15.662485454326369,1.7945430336177437,East Asian
NA18530,-10.240619242806751,16.43771882691442,0.49716220264807526,East Asian
NA18531,-9.181299283203302,17.097861311454487,2.304759286692125,East Asian
NA18532,-9.302673486547398,16.84101652464493,0.9185648194094935,East Asian
NA18533,-9.714004605008675,17.35894922719005,1.4789170055132537,East Asian
NA18534,-9.660770278414264,17.342582485819186,2.187418448747444,East Asian
NA18535,-9.590407745195124,15.717940252587947,2.1287030164359027,East Asian
NA18536,-10.034136018494019,16.646863506646596,1.150275815618405,East Asian
NA18537,-10.773572057522886,16.47651798803268,0.2522863967537845,East Asian
NA18538,-10.509098377264898,16.735827874455392,1.052690466579594,East Asian
NA18539,-8.801540825697412,17.165574826698784,2.9578282633946023,East Asian
NA18541,-9.093962941285579,16.726476944171658,2.682259849038146,East Asian
NA18542,-10.556640897853864,17.244981006463775,2.871849181042157,East Asian
NA18543,-9.846249702193415,17.52766695076784,1.5298731184867165,East Asian
NA18544,-10.233328775068715,16.315505424385968,1.8671488301893642,East Asian
NA18545,-10.222702405603027,17.75153884781666,1.8254100261996409,East Asian
NA18546,-9.817394455486482,16.615041569281296,2.128475218449765,East Asian
NA18547,-9.411403877314331,16.37891396020144,2.1342590848027707,East Asian
NA18548,-9.130885295971593,16.855196008968345,2.1374606937819833,East Asian
NA18549,-9.973459486654356,16.735321520856097,1.6126966943686474,East Asian
NA18550,-8.611070624085635,17.754481027085827,0.9116026947214863,East Asian
NA18552,-9.29779308038879,18.17034465095938,3.36925131119821,East Asian
NA18553,-9.431221303412835,16.632534645027306,2.0913771982429097,East Asian
NA18555,-10.245547156842534,17.058013737482465,1.7453853311497303,East Asian
NA18557,-9.316904585368416,17.406478828261072,1.8498557068029482,East Asian
NA18558,-10.076833506319524,16.43780521655982,1.7816932733640825,East Asian
NA18559,-10.066192604896909,16.974238385851333,1.226157917535795,East Asian
NA18560,-9.229046899982778,17.036965027590043,1.191563241356281,East Asian
NA18561,-9.618336483633597,15.50704006750339,2.511749035938861,East Asian
NA18562,-9.587055262367187,15.676988170678989,2.051472909371397,East Asian
NA18563,-9.60597614219703,17.225628292148592,2.2196476951371236,East Asian
NA18564,-8.913061569492813,16.482865174302194,1.9246020668634334,East Asian
NA18565,-10.618261825164158,17.260997795895307,1.6255131113299335,East Asian
NA18566,-10.417137072098955,17.673256680401973,1.5899513099401557,East Asian
NA18567,-10.11447828376823,17.3251732283172,2.1492655175700484,East Asian
NA18570,-9.48985245748981,17.41201225766379,2.085074404431976,East Asian
NA18571,-9.350684537203913,17.439678726576847,1.195391029065958,East Asian
NA18572,-9.857347251235796,17.373014052784608,2.151632825209316,East Asian
NA18573,-9.972227553885793,16.362986328930084,1.8125607119003455,East Asian
NA18574,-9.84088869373718,17.328822645239203,1.161058255969291,East Asian
NA18577,-9.211137163532722,18.47473671384279,0.6422576228825174,East Asian
NA18579,-10.373263491169025,15.94016036356257,1.8268756671435011,East Asian
NA18582,-11.301047356755227,16.615251118914603,1.4085864325559732,East Asian
NA18591,-10.729421990081818,17.156566287501917,2.113909750158702,East Asian
NA18592,-10.023850808645044,17.472920598100362,1.8140996287368532,East Asian
NA18593,-9.492048112231545,17.132105356181423,1.6515148194091487,East Asian
NA18595,-10.949519995993697,16.369338060251177,2.296629001197169,East Asian
NA18596,-10.095682930291467,16.667798285918952,1.7147979768847716,East Asian
NA18597,-9.72199671254181,16.77147409048072,1.8310781951269501,East Asian
NA18599,-9.502100462471342,17.07035700021162,3.119874039226422,East Asian
NA18602,-11.363687416640065,16.037180904401957,1.360486890840818,East Asian
NA18603,-9.719987891071696,17.042659878538018,1.7807538464439396,East Asian
NA18605,-10.065609704162103,16.284998126208176,0.6164990398314985,East Asian
NA18606,-9.923832898648328,17.09562707102553,1.9801622000046226,East Asian
NA18608,-10.197789208166816,16.26565148194074,1.6889240992616597,East Asian
